GeneName,URL
Rv3400,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7677
Rv3406,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7683
choD,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7686
otsA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7767
hsd4A,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7779
ChsE4,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7781
ChsE5,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7782
fadD19,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7792
echA19,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7793
cyp142,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7795
kshA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7803
hsaF,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7811
hsaG,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7812
hsaE,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7813
kstD,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7814
ltp2,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7817
chsH1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7818
chsH2,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7819
chsE2,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7820
chsE1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7821
cyp125,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7822
fadA5,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7823
echA20,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7827
ipdA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7828
ipdB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7829
ipdC,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7830
fadA6,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7833
ipdF,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7836
fadE30,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7837
fadD3,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7838
fadE32,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7840
hsaB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7845
hsaC,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7846
hsaD,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7847
hsaA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7848
kshB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7849
ChsE3,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7851
mhuD,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7870
galE1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-7913
glfT1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8078
dprE1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8086
dprE2,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8087
aftA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8088
embC,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8089
embA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8090
embB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8091
accD4,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8095
pks13,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8096
fadD32,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8097
Rv3802c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8098
fbpA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8100
aftB,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8101
ubiA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8102
Rv3807c,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8103
glfT2,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8104
glf,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8105
papA2,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8116
chp1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8118
papA1,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8120
msl2,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8121
fadD23,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8122
ethA,HTTPS://biocyc.org/gene?orgid=META&id=G185E-8152
GAME18,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-10
GAME2,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-11
GT4A,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-12
SSR2,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-13
SSR2,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-14
ASAT4,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-140
CBTS-2a,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-15
CBTS-2b,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-16
CBTS-3,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-17
CYC-1,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-18
CYP71D16,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-19
GAME8,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-2
B2Tom,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-20
tom1,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-22
DW1_6279,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-23
tom1,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-24
TomA,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-25
TomA,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-26
ASAT1,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-27
ASAT1,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-28
ASAT2,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-29
GAME4,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-3
ASAT2,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-30
ASAT3,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-31
ASAT4,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-32
ASAT3,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-33
ASAT3-P,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-34
ASAT3-P,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-35
ASAT3-F,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-36
SMO4,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-368
ASAT3-P,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-37
CPI,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-372
CYP51,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-373
C14-R,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-374
"8,7",HTTPS://biocyc.org/gene?orgid=META&id=G18C3-375
C5-SD2,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-376
7-DR2,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-379
ASAT3-F,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-38
SMO3,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-384
SMO4,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-385
3&beta;HSD,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-386
CPI,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-387
CYP51,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-388
7-DR2,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-389
ASAT3-P,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-39
GAME6,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-397
PGA1,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-398
16DOX,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-399
GAME12,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-4
ASAT3-F,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-40
GAME11,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-400
GAME25,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-401
GAME25,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-402
ASAT4,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-41
ASAT4,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-42
ASAT4,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-43
CPS2,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-44
ABS,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-45
gtsatom,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-46
NSGT1,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-47
SAMT1,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-48
SABP2,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-49
MES1,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-50
CTOMT1,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-51
CTOMT1,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-52
OMT,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-53
GAME1,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-8
GAME17,HTTPS://biocyc.org/gene?orgid=META&id=G18C3-9
fdhF,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-10091
crtYf,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-10183
crtYe,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-10184
crtX,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-10193
metY,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-10215
hisN,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-10362
mrx1,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-10412
metE,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-10711
Cgl1158,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-10730
Cgl1159,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-10731
Cgl1160,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-10732
metH,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-11090
arsC2,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-11093
mtr,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-11595
mrx2,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-12136
cg3035,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-12357
ald,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-12413
adhA,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-12424
nagL,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-12642
genK,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-12646
Cgl3056,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-12677
Cgl3057,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-12678
arsC1,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-9817
fadH,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-9876
mshA,HTTPS://biocyc.org/gene?orgid=META&id=G18NG-9958
yajL,HTTPS://biocyc.org/gene?orgid=META&id=G198
CH42,HTTPS://biocyc.org/gene?orgid=META&id=G1F72
PP_0103,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-107
ctaD,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-108
PP_0105,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-109
PP_0106,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-110
glpD,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-1146
lhpB,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-1342
lhpG,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-1343
lhpC,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-1344
proR,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-1345
phaG,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-1499
gcdH,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-166
mupP,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-1865
arsH1,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-2042
fadB,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-2277
fadA,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-2278
gllD,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-2697
gllC,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-2698
gllB,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-2699
gllA,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-2702
lvaA,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-2971
lvaB,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-2972
lvaC,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-2973
lvaD,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-2974
lvaE,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-2975
ethA,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-2985
csiD,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-3088
lhgO,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-3089
dpkA,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-3828
amaD,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-3833
alr,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-3975
nicF,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4206
nicE,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4207
nicD,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4208
nicC,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4209
nicX,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4210
nicA,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4212
nicB,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4213
PP_4108,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4375
nuoA,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4386
nuoB,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4387
nuoC,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4388
nuoE,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4389
nuoF,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4390
nuoG,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4391
nuoH,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4392
nuoI,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4393
nuoJ,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4394
nuoK,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4395
nuoL,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4396
nuoM,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4397
nuoN,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4398
czcA1,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-44
chrR,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4405
amgK,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-442
murU,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-443
sdhB,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4458
sdhA,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4459
sdhD,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4460
sdhC,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4461
czcB1,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-45
ccoN-I,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4523
ccoO-I,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4524
ccoQ-I,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4525
ccoP-I,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4526
ccoN2,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4528
ccoO2,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4529
ccoQ-II,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4530
ccoP2,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4531
czcC1,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-46
ydiJ,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4796
cioB,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4963
cioA,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-4964
putA,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-5290
cadA3,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-5484
sqr,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-56
amaA,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-5614
amaB,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-5615
ydcJ,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-5617
dadX,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-5627
cyoA,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-885
cyoB,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-886
cyoC,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-887
cyoD,HTTPS://biocyc.org/gene?orgid=META&id=G1G01-888
fakA,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-1119
fakB2,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-1336
gdpP,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-14
pde2,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-1684
gatD,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-1994
murT,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-1995
cntM,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-2608
cntL,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-2609
cntK,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-2610
sbnA,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-69
sbnB,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-70
sbnC,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-71
fakB1,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-715
sbnE,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-73
sbnF,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-74
sbnH,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-76
sbnI,HTTPS://biocyc.org/gene?orgid=META&id=G1I0R-77
sapC,HTTPS://biocyc.org/gene?orgid=META&id=G2000
sapB,HTTPS://biocyc.org/gene?orgid=META&id=G2001
MTS1,HTTPS://biocyc.org/gene?orgid=META&id=G2OL-31
CYP71U5,HTTPS://biocyc.org/gene?orgid=META&id=G2T-7803
HORVU1Hr1G007720,HTTPS://biocyc.org/gene?orgid=META&id=G2T-7804
CYP71C113,HTTPS://biocyc.org/gene?orgid=META&id=G2T-7805
UGT85F22,HTTPS://biocyc.org/gene?orgid=META&id=G2T-7807
CYP71L1,HTTPS://biocyc.org/gene?orgid=META&id=G2T-7808
HORVU1Hr1G007840,HTTPS://biocyc.org/gene?orgid=META&id=G2T-7809
CYP79A12,HTTPS://biocyc.org/gene?orgid=META&id=G2T-7811
fadH,HTTPS://biocyc.org/gene?orgid=META&id=G36
MPT3,HTTPS://biocyc.org/gene?orgid=META&id=G3IU-7234
MPT1,HTTPS://biocyc.org/gene?orgid=META&id=G3IU-7236
BUD16,HTTPS://biocyc.org/gene?orgid=META&id=G3O-10
CYT1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-102
ELO3,HTTPS://biocyc.org/gene?orgid=META&id=G3O-14
THI4,HTTPS://biocyc.org/gene?orgid=META&id=G3O-154
DUG1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-2
IPK2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-24
IFA38,HTTPS://biocyc.org/gene?orgid=META&id=G3O-25
ERG28,HTTPS://biocyc.org/gene?orgid=META&id=G3O-270
ALG13,HTTPS://biocyc.org/gene?orgid=META&id=G3O-28
SEN34,HTTPS://biocyc.org/gene?orgid=META&id=G3O-28870
RFT1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-28923
TRM4,HTTPS://biocyc.org/gene?orgid=META&id=G3O-28927
ALG14,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29
POA1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29003
ETR1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29006
CPC,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29093
CSH1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29111
KTR3,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29145
MET8,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29150
AAE3,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29157
ABD1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29167
DUG2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29201
NFS1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29283
BUD23,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29358
SLM3,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29458
NDE2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29494
YFH1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29519
NUS1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29578
ENA1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29654
YDR109C,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29711
TRM1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29720
YCF1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29733
GTB1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29801
KEI1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29917
RMT2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-29993
KRE2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30008
FDC1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30047
YEF1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30162
FRD1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30165
YND1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30192
PHM8,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30218
PIC2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30231
ICP55,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30249
GCG1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30324
THI5,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30409
PMA1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30531
MPO1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30532
JAC1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30538
OCH1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30552
TYW3,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30560
CEG1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30626
MTO1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30709
MNT2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30725
THG1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-30749
ARA2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31
ISN1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-310
MAS2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31085
HTD2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31118
TRM5,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31120
QCR10,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31243
MNT3,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31290
SSM4,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31303
DFG10,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31320
BMT5,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31355
Egh1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31428
AIM22,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31510
TRL1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31543
GCD14,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31576
SET2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31606
UTR1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31684
MIR1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31707
DPH4,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31725
YJU3,HTTPS://biocyc.org/gene?orgid=META&id=G3O-31885
MET1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32035
TGL4,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32052
YEH1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32117
YBT1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32147
YLL056C,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32155
YEH2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32181
BMT6,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32216
SEN2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32253
MAS1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32293
PUS5,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32295
SSQ1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32438
VAC14,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32452
DUS3,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32464
DUS4,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32467
TYW2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32610
TRM9,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32618
NTE1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32654
DUS1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32671
ERO1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32708
MSS1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32728
SEN15,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32762
SNO1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32795
SNZ1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32796
YMR099C,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32799
HFD1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32806
NDE1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32837
MGL2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32893
TGL3,HTTPS://biocyc.org/gene?orgid=META&id=G3O-32977
PHS1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-33
RCM1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-33060
SIW14,HTTPS://biocyc.org/gene?orgid=META&id=G3O-33069
VAC7,HTTPS://biocyc.org/gene?orgid=META&id=G3O-33086
NOP2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-33091
GCD10,HTTPS://biocyc.org/gene?orgid=META&id=G3O-33092
YNL134C,HTTPS://biocyc.org/gene?orgid=META&id=G3O-33154
DUG3,HTTPS://biocyc.org/gene?orgid=META&id=G3O-33202
YNL200C,HTTPS://biocyc.org/gene?orgid=META&id=G3O-33209
GOR1,HTTPS://biocyc.org/gene?orgid=META&id=G3O-33268
FIG4,HTTPS://biocyc.org/gene?orgid=META&id=G3O-33309
DUS2,HTTPS://biocyc.org/gene?orgid=META&id=G3O-33331
TRM112,HTTPS://biocyc.org/gene?orgid=META&id=G3O-33353
THI20,HTTPS://biocyc.org/gene?orgid=META&id=G3O-33466
